"","hospitalId","sector","name","city","county","pcds","lat","long","trustId","trustName","hasIcu","hasAccidentAndEmergency","hasSurgicalDepartment"
"601","RX464","NHS Sector","Hopewood Park","Sunderland","Tyne and Wear","SR2 0NB",54.8639373779297,-1.36930477619171,"RX4","Cumbria Northumberland Tyne and Wear NHS Foundation Trust",FALSE,FALSE,FALSE
"602","RX4Z3","NHS Sector","Northgate Hospital","Morpeth","Northumberland","NE61 3BP",55.1849136352539,-1.71187102794647,"RX4","Cumbria Northumberland Tyne and Wear NHS Foundation Trust",FALSE,FALSE,FALSE
"603","RX4CA","NHS Sector","Ferndene","Prudhoe","Northumberland","NE42 5PB",54.9498329162598,-1.84131288528442,"RX4","Cumbria Northumberland Tyne and Wear NHS Foundation Trust",FALSE,FALSE,FALSE
"604","RX4E2","NHS Sector","St George's Park","Morpeth","Northumberland","NE61 2NU",55.1785621643066,-1.68278932571411,"RX4","Cumbria Northumberland Tyne and Wear NHS Foundation Trust",FALSE,FALSE,FALSE
"605","RX4E4","NHS Sector","St Nicholas Hospital","Newcastle Upon Tyne","Tyne and Wear","NE3 3XT",55.0064888000488,-1.63308417797089,"RX4","Cumbria Northumberland Tyne and Wear NHS Foundation Trust",FALSE,FALSE,FALSE
"606","RX4K2","NHS Sector","Monkwearmouth Hospital","Sunderland","Tyne and Wear","SR5 1NB",54.9245491027832,-1.38676929473877,"RX4","Cumbria Northumberland Tyne and Wear NHS Foundation Trust",FALSE,FALSE,FALSE
"607","RXA19","NHS Sector","Bowmere Hospital","Chester","Cheshire","CH2 1BQ",53.2115478515625,-2.89881062507629,"RXA","Cheshire and Wirral Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"608","RXC01","NHS Sector","Conquest Hospital","St. Leonards-on-Sea","East Sussex","TN37 7RD",50.8851661682129,0.567284166812897,"RXC","East Sussex Healthcare NHS Trust",TRUE,TRUE,TRUE
"609","RXC02","NHS Sector","Eastbourne District General Hospital","Eastbourne","East Sussex","BN21 2UD",50.7869682312012,0.271121650934219,"RXC","East Sussex Healthcare NHS Trust",TRUE,TRUE,TRUE
"610","RXC03","NHS Sector","Bexhill Hospital","Bexhill-on-Sea","Sussex","TN40 2DZ",50.8507041931152,0.475511163473129,"RXC","East Sussex Healthcare NHS Trust",FALSE,FALSE,TRUE
"611","RXEAA","NHS Sector","Tickhill Road Hospital","Doncaster","","DN4 8QN",53.4974708557129,-1.14654052257538,"RXE","Rotherham Doncaster and South Humber NHS Foundation Trust",FALSE,FALSE,FALSE
"612","RXF03","NHS Sector","Pontefract Hospital","Pontefract","West Yorkshire","WF8 1PL",53.6904792785645,-1.30813109874725,"RXF","Mid Yorkshire Hospitals NHS Trust",FALSE,TRUE,TRUE
"613","RXF05","NHS Sector","Pinderfields Hospital","Wakefield","West Yorkshire","WF1 4DG",53.6924209594727,-1.48854029178619,"RXF","Mid Yorkshire Hospitals NHS Trust",TRUE,TRUE,TRUE
"614","RXF10","NHS Sector","Dewsbury and District Hospital","Dewsbury","West Yorkshire","WF13 4HS",53.7022552490234,-1.65186190605164,"RXF","Mid Yorkshire Hospitals NHS Trust",FALSE,TRUE,TRUE
"615","RXG10","NHS Sector","Fieldhead Hospital","Wakefield","West Yorkshire","WF1 3SP",53.6973419189453,-1.49403917789459,"RXG","South West Yorkshire Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"616","RXG82","NHS Sector","Kendray Hospital","Barnsley","South Yorkshire","S70 3RD",53.5469551086426,-1.45460224151611,"RXG","South West Yorkshire Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"617","RXH01","NHS Sector","Royal Sussex County Hospital","Brighton","East Sussex","BN2 5BE",50.8194694519043,-0.118162482976913,"RXH","Brighton and Sussex University Hospitals NHS Trust",TRUE,TRUE,TRUE
"618","RXH05","NHS Sector","Brighton General Hospital","Brighton","East Sussex","BN2 3EW",50.8304595947266,-0.115462601184845,"RXH","Brighton and Sussex University Hospitals NHS Trust",FALSE,FALSE,FALSE
"619","RXH06","NHS Sector","Royal Alexandra Children's Hospital","Brighton","East Sussex","BN2 5BE",50.8194694519043,-0.118162482976913,"RXH","Brighton and Sussex University Hospitals NHS Trust",FALSE,FALSE,FALSE
"620","RXH07","NHS Sector","Sussex Eye Hospital","Brighton","East Sussex","BN2 5BF",50.8187942504883,-0.117621704936028,"RXH","Brighton and Sussex University Hospitals NHS Trust",FALSE,FALSE,FALSE
"621","RXH09","NHS Sector","Princess Royal Hospital","Haywards Heath","West Sussex","RH16 4EX",50.991096496582,-0.0902679935097694,"RXH","Brighton and Sussex University Hospitals NHS Trust",TRUE,TRUE,TRUE
"622","RXK01","NHS Sector","Sandwell District General Hospital","West Bromwich","West Midlands","B71 4HJ",52.5280799865723,-1.9888573884964,"RXK","Sandwell and West Birmingham Hospitals NHS Trust",TRUE,TRUE,TRUE
"623","RXK02","NHS Sector","City Hospital","Birmingham","West Midlands","B18 7QH",52.4886322021484,-1.93249213695526,"RXK","Sandwell and West Birmingham Hospitals NHS Trust",TRUE,TRUE,TRUE
"624","RXK10","NHS Sector","Rowley Regis Hospital","Rowley Regis","West Midlands","B65 8DA",52.4807014465332,-2.0520658493042,"RXK","Sandwell and West Birmingham Hospitals NHS Trust",FALSE,FALSE,TRUE
"625","RXL01","NHS Sector","Blackpool Victoria Hospital","Blackpool","Lancashire","FY3 8NR",53.8206062316895,-3.0158531665802,"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"626","RXL06","NHS Sector","Clifton Hospital","Lytham St. Annes","Lancashire","FY8 1PB",53.7443504333496,-3.00723457336426,"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",FALSE,FALSE,FALSE
"627","RXL64","NHS Sector","Lancashire Bowel Cancer Screening Programme - Fleetwood Hospital","Fleetwood","Lancashire","FY7 6BE",53.9262008666992,-3.00932455062866,"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",FALSE,FALSE,FALSE
"628","RXN01","NHS Sector","Chorley and South Ribble Hospital","Chorley","Lancashire","PR7 1PP",53.6660919189453,-2.63644647598267,"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"629","RXN02","NHS Sector","Royal Preston Hospital","Preston","Lancashire","PR2 9HT",53.7915115356445,-2.70682954788208,"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"630","RXPBA","NHS Sector","Bishop Auckland Hospital","Bishop Auckland","County Durham","DL14 6AD",54.6558494567871,-1.67853176593781,"RXP","County Durham and Darlington NHS Foundation Trust",FALSE,FALSE,TRUE
"631","RXPCC","NHS Sector","Chester Le Street Hospital","Chester Le Street","County Durham","DH3 3AT",54.8509368896484,-1.57504773139954,"RXP","County Durham and Darlington NHS Foundation Trust",FALSE,FALSE,TRUE
"632","RXPCP","NHS Sector","University Hospital Of North Durham","Durham","County Durham","DH1 5TW",54.788501739502,-1.59381878376007,"RXP","County Durham and Darlington NHS Foundation Trust",TRUE,TRUE,TRUE
"633","RXPCW","NHS Sector","Shotley Bridge Hospital","Consett","County Durham","DH8 0NB",54.869083404541,-1.8427826166153,"RXP","County Durham and Darlington NHS Foundation Trust",FALSE,FALSE,TRUE
"634","RXPDA","NHS Sector","Darlington Memorial Hospital","Darlington","County Durham","DL3 6HX",54.5303764343262,-1.56371736526489,"RXP","County Durham and Darlington NHS Foundation Trust",TRUE,TRUE,TRUE
"635","RXQ02","NHS Sector","Stoke Mandeville Hospital","Buckinghamshire","","HP21 8AL",51.7979774475098,-0.801997542381287,"RXQ","Buckinghamshire Healthcare NHS Trust",TRUE,TRUE,TRUE
"636","RXQ50","NHS Sector","Wycombe Hospital","High Wycombe","Buckinghamshire","HP11 2TT",51.6264419555664,-0.753413498401642,"RXQ","Buckinghamshire Healthcare NHS Trust",TRUE,TRUE,TRUE
"637","RXQ51","NHS Sector","Amersham Hospital","Amersham","Buckinghamshire","HP7 0JD",51.6630020141602,-0.621415078639984,"RXQ","Buckinghamshire Healthcare NHS Trust",FALSE,FALSE,TRUE
"638","RXQ61","NHS Sector","Buckingham Community Hospital","Buckingham","","MK18 1NU",52.0015830993652,-0.985668003559113,"RXQ","Buckinghamshire Healthcare NHS Trust",FALSE,FALSE,TRUE
"639","RXQ62","NHS Sector","Thame Community Hospital","Thame","","OX9 3JT",51.7453155517578,-0.969993710517883,"RXQ","Buckinghamshire Healthcare NHS Trust",FALSE,FALSE,TRUE
"640","RXQ64","NHS Sector","Chalfonts and Gerrards Cross Hospital","Chalfont St Peter","","SL9 9DR",51.6074104309082,-0.561796903610229,"RXQ","Buckinghamshire Healthcare NHS Trust",FALSE,FALSE,TRUE
"641","RXQ65","NHS Sector","Marlow Community Hospital","Marlow","","SL7 1DJ",51.5735702514648,-0.770415902137756,"RXQ","Buckinghamshire Healthcare NHS Trust",FALSE,FALSE,TRUE
"642","RXR10","NHS Sector","Burnley General Hospital","Burnley","","BB10 2PQ",53.8104286193848,-2.22786402702332,"RXR","East Lancashire Hospitals NHS Trust",FALSE,FALSE,TRUE
"643","RXR20","NHS Sector","Royal Blackburn Hospital","Blackburn","Lancashire","BB2 3HH",53.7355651855469,-2.46270132064819,"RXR","East Lancashire Hospitals NHS Trust",TRUE,TRUE,TRUE
"644","RXR50","NHS Sector","Pendle Community Hospital","Nelson","Lancashire","BB9 9SZ",53.836986541748,-2.21398234367371,"RXR","East Lancashire Hospitals NHS Trust",FALSE,FALSE,TRUE
"645","RXR60","NHS Sector","Accrington Victoria Hospital","Accrington","Lancashire","BB5 6AS",53.7595863342285,-2.36690640449524,"RXR","East Lancashire Hospitals NHS Trust",FALSE,FALSE,TRUE
"646","RXR70","NHS Sector","Clitheroe Community Hospital","","","BB7 4JX",53.8852882385254,-2.3659987449646,"RXR","East Lancashire Hospitals NHS Trust",FALSE,FALSE,TRUE
"647","RXT05","NHS Sector","Ardenleigh","Birmingham","West Midlands","B24 9SA",52.5174560546875,-1.83464121818542,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"648","RXT06","NHS Sector","Ashcroft","Birmingham","West Midlands","B18 5SD",52.4928359985352,-1.92987883090973,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"649","RXT15","NHS Sector","David Bromley House","Solihull","","B93 0QA",52.3798027038574,-1.74474799633026,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"650","RXT18","NHS Sector","Endeavour Court","Birmingham","West Midlands","B23 6DJ",52.5238838195801,-1.85731482505798,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"651","RXT24","NHS Sector","Grove Avenue","Birmingham","","B13 9RY",52.441333770752,-1.88367891311646,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"652","RXT27","NHS Sector","Hertford House","Solihull","West Midlands","B92 7JQ",52.4383392333984,-1.80804669857025,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"653","RXT29","NHS Sector","Hillis Lodge","Birmingham","","B31 5HE",52.4039268493652,-1.99362087249756,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"654","RXT47","NHS Sector","Mary Seacole House","Birmingham","West Midlands","B18 5SD",52.4928359985352,-1.92987883090973,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"655","RXT64","NHS Sector","Reaside Clinic","Birmingham","West Midlands","B45 9BE",52.4001884460449,-2.00831890106201,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"656","RXT65","NHS Sector","Reservoir Court","Birmingham","West Midlands","B23 6DJ",52.5238838195801,-1.85731482505798,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"657","RXT96","NHS Sector","Dan Mooney House","Solihull","","B93 0QA",52.3798027038574,-1.74474799633026,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"658","RXTD2","NHS Sector","Zinnia Centre","Birmingham","West Midlands","B11 4HL",52.4489669799805,-1.86745893955231,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"659","RXTD3","NHS Sector","Barberry ","Birmingham","","B15 2FG",52.4492340087891,-1.94231426715851,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"660","RXTD4","NHS Sector","Oleaster","Birmingham","West Midlands","B15 2SY",52.4479179382324,-1.94076430797577,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"661","RXTD5","NHS Sector","Juniper Centre","Birmingham","","B13 8JL",52.4459266662598,-1.8928769826889,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"662","RXV06","NHS Sector","Prestwich Hospital","Manchester","Greater Manchester","M25 3BL",53.536750793457,-2.29145073890686,"RXV","Greater Manchester Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"663","RXWAS","NHS Sector","Royal Shrewsbury Hospital","Shrewsbury","Shropshire","SY3 8XQ",52.7093620300293,-2.79373741149902,"RXW","Shrewsbury and Telford Hospital NHS Trust",TRUE,TRUE,TRUE
"664","RXWAT","NHS Sector","Princess Royal Hospital ","Telford","Shropshire","TF1 6TF",52.7121124267578,-2.51147627830505,"RXW","Shrewsbury and Telford Hospital NHS Trust",TRUE,TRUE,TRUE
"665","RXX22","NHS Sector","Farnham Road Hospital","Guildford","Surrey","GU2 7LX",51.2350921630859,-0.584450542926788,"RXX","Surrey and Borders Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"666","RXY03","NHS Sector","St Martin's Hospital","Canterbury","Kent","CT1 1TD",51.27685546875,1.10618555545807,"RXY","Kent and Medway NHS and Social Care Partnership Trust",FALSE,FALSE,FALSE
"667","RXYL2","NHS Sector","Littlebrook Hospital","Dartford","Kent","DA2 6PB",51.4463577270508,0.24163544178009,"RXY","Kent and Medway NHS and Social Care Partnership Trust",FALSE,FALSE,FALSE
"668","RXYP8","NHS Sector","Priority House","Maidstone","Kent","ME16 9QQ",51.2736625671387,0.483988225460052,"RXY","Kent and Medway NHS and Social Care Partnership Trust",FALSE,FALSE,FALSE
"669","RY311","NHS Sector","Colman Hospital","Norwich","","NR2 2PJ",52.622200012207,1.26366376876831,"RY3","Norfolk Community Health and Care NHS Trust",FALSE,FALSE,FALSE
"670","RY312","NHS Sector","Norwich Community Hospital","Norwich","","NR2 3TU",52.6340751647949,1.2624785900116,"RY3","Norfolk Community Health and Care NHS Trust",FALSE,FALSE,FALSE
"671","RY319","NHS Sector","Dereham Hospital","Dereham","Norfolk","NR19 2EX",52.690013885498,0.945718586444855,"RY3","Norfolk Community Health and Care NHS Trust",FALSE,FALSE,FALSE
"672","RY332","NHS Sector","North Walsham Hospital","North Walsham","Norfolk","NR28 9AP",52.8139762878418,1.38759791851044,"RY3","Norfolk Community Health and Care NHS Trust",FALSE,FALSE,FALSE
"673","RY335","NHS Sector","Kelling Hospital","Holt","Norfolk","NR25 6QA",52.9144744873047,1.11605679988861,"RY3","Norfolk Community Health and Care NHS Trust",FALSE,FALSE,FALSE
"674","RY33E","NHS Sector","Swaffham Community Hospital","Swaffham","Norfolk","PE37 7HL",52.6510353088379,0.691982388496399,"RY3","Norfolk Community Health and Care NHS Trust",FALSE,FALSE,FALSE
"675","RY539","NHS Sector","Skegness and District General Hospital","Skegness","Lincolnshire","PE25 2BS",53.1451797485352,0.332272350788116,"RY5","Lincolnshire Community Health Services NHS Trust",FALSE,TRUE,FALSE
"676","RY567","NHS Sector","Johnson Community Hospital","Spalding","Lincolnshire","PE11 3DT",52.8014678955078,-0.150874719023705,"RY5","Lincolnshire Community Health Services NHS Trust",FALSE,FALSE,FALSE
"677","RY568","NHS Sector","John Coupland Hospital","Gainsborough","Lincolnshire","DN21 2TJ",53.4118461608887,-0.784776389598846,"RY5","Lincolnshire Community Health Services NHS Trust",FALSE,FALSE,TRUE
"678","RY572","NHS Sector","County Hospital Louth","Louth","Lincolnshire","LN11 0EU",53.3710098266602,-0.0085670743137598,"RY5","Lincolnshire Community Health Services NHS Trust",FALSE,TRUE,FALSE
"679","RY838","NHS Sector","Whitworth Hospital","Matlock","Derbyshire","DE4 2JD",53.1509284973145,-1.57520079612732,"RY8","Derbyshire Community Health Services NHS Foundation Trust",FALSE,FALSE,FALSE
"680","RY8AJ","NHS Sector","Walton Hospital","Chesterfield","Derbyshire","S40 3HW",53.2215919494629,-1.44256830215454,"RY8","Derbyshire Community Health Services NHS Foundation Trust",FALSE,FALSE,FALSE
"681","RY8DE","NHS Sector","Babington Hospital","Derby","Derbyshire","DE56 1WH",53.0189476013184,-1.48583269119263,"RY8","Derbyshire Community Health Services NHS Foundation Trust",FALSE,FALSE,FALSE
"682","RY8DG","NHS Sector","Ripley Hospital","Ripley","Derbyshire","DE5 3HE",53.0469856262207,-1.41239213943481,"RY8","Derbyshire Community Health Services NHS Foundation Trust",FALSE,FALSE,TRUE
"683","RY8NA","NHS Sector","Newholme Hospital","Bakewell","Derbyshire","DE45 1AD",53.2187957763672,-1.67232525348663,"RY8","Derbyshire Community Health Services NHS Foundation Trust",FALSE,FALSE,FALSE
"684","RY8NR","NHS Sector","Clay Cross Hospital","Chesterfield","Derbyshire","S45 9NZ",53.1679344177246,-1.4072117805481,"RY8","Derbyshire Community Health Services NHS Foundation Trust",FALSE,FALSE,FALSE
"685","RY8NT","NHS Sector","Bolsover Hospital","Chesterfield","Derbyshire","S44 6DH",53.2315292358398,-1.28250169754028,"RY8","Derbyshire Community Health Services NHS Foundation Trust",FALSE,FALSE,FALSE
"686","RY8NW","NHS Sector","Cavendish Hospital","Buxton","Derbyshire","SK17 6TE",53.2624473571777,-1.92124032974243,"RY8","Derbyshire Community Health Services NHS Foundation Trust",FALSE,FALSE,FALSE
"687","RY8RH","NHS Sector","Ilkeston Community Hospital","Ilkeston","Derbyshire","DE7 8LN",52.988094329834,-1.32080292701721,"RY8","Derbyshire Community Health Services NHS Foundation Trust",FALSE,FALSE,TRUE
"688","RYG79","NHS Sector","St Michael's Hospital","Warwick","Warwickshire","CV34 5QW",52.2885360717773,-1.5940922498703,"RYG","Coventry and Warwickshire Partnership NHS Trust",FALSE,FALSE,TRUE
"689","RYG96","NHS Sector","Brooklands Hospital","Birmingham","West Midlands","B37 7HL",52.4712028503418,-1.74408757686615,"RYG","Coventry and Warwickshire Partnership NHS Trust",FALSE,FALSE,FALSE
"690","RYJ01","NHS Sector","St Mary's Hospital (HQ)","London","","W2 1NY",51.5169715881348,-0.173555061221123,"RYJ","Imperial College Healthcare NHS Trust",TRUE,TRUE,TRUE
"691","RYJ02","NHS Sector","Charing Cross Hospital","London","","W6 8RF",51.4870452880859,-0.219920977950096,"RYJ","Imperial College Healthcare NHS Trust",TRUE,TRUE,TRUE
"692","RYJ03","NHS Sector","Hammersmith Hospital","London","","W12 0HS",51.5174217224121,-0.234706819057465,"RYJ","Imperial College Healthcare NHS Trust",TRUE,FALSE,TRUE
"693","RYJ04","NHS Sector","Queen Charlotte's & Chelsea Hospital","London","","W12 0HS",51.5174217224121,-0.234706819057465,"RYJ","Imperial College Healthcare NHS Trust",FALSE,FALSE,FALSE
"694","RYJ07","NHS Sector","Western Eye Hospital","London","","NW1 5QH",51.5207023620605,-0.163315638899803,"RYJ","Imperial College Healthcare NHS Trust",FALSE,FALSE,FALSE
"695","RYK01","NHS Sector","Bloxwich Hospital ","Walsall","West Midlands","WS3 2JJ",52.6137542724609,-2.00483083724976,"RYK","Dudley and Walsall Mental Health Partnership NHS Trust",FALSE,FALSE,FALSE
"696","RYK10","NHS Sector","Dorothy Pattison Hospital","Walsall","West Midlands","WS2 9XH",52.5832672119141,-2.0018904209137,"RYK","Dudley and Walsall Mental Health Partnership NHS Trust",FALSE,FALSE,FALSE
"697","RYK34","NHS Sector","Bushey Fields Hospital","Dudley","West Midlands","DY1 2LZ",52.5029029846191,-2.11683821678162,"RYK","Dudley and Walsall Mental Health Partnership NHS Trust",FALSE,FALSE,FALSE
"698","RYR14","NHS Sector","Southlands Hospital","Shoreham-By-Sea","West Sussex","BN43 6TQ",50.8407592773438,-0.256132513284683,"RYR","Western Sussex Hospitals NHS Foundation Trust",FALSE,FALSE,TRUE
"699","RYR16","NHS Sector","St Richard's Hospital","Chichester","West Sussex","PO19 6SE",50.8435554504395,-0.768012762069702,"RYR","Western Sussex Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"700","RYR18","NHS Sector","Worthing Hospital","Worthing","West Sussex","BN11 2DH",50.8166923522949,-0.363415062427521,"RYR","Western Sussex Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"701","RYV01","NHS Sector","Brookfields Hospital","Cambridge","Cambridgeshire","CB1 3DF",52.1971435546875,0.150759130716324,"RYV","Cambridgeshire Community Services NHS Trust",FALSE,FALSE,FALSE
"702","RYWT3","NHS Sector","Birmingham Dental Hospital and School of Dentistry","Birmingham (SatNav B5 7SA)","","B5 7EG",52.450870513916,-1.9142998456955,"RYW","Birmingham Community Healthcare NHS Foundation Trust",FALSE,FALSE,FALSE
"703","RYW23","NHS Sector","Moseley Hall Hospital","Birmingham","","B13 8JL",52.4459266662598,-1.8928769826889,"RYW","Birmingham Community Healthcare NHS Foundation Trust",FALSE,FALSE,FALSE
"704","RYW24","NHS Sector","West Heath Hospital","Birmingham","West Midlands","B38 8HR",52.3982086181641,-1.9537638425827,"RYW","Birmingham Community Healthcare NHS Foundation Trust",FALSE,FALSE,FALSE
"705","RYYAL","NHS Sector","Faversham Cottage Hospital","Faversham","Kent","ME13 8PS",51.3145523071289,0.887836456298828,"RYY","Kent Community Health NHS Foundation Trust",FALSE,FALSE,FALSE
"706","RYYC3","NHS Sector","Queen Victoria Memorial Hospital","Herne Bay","Kent","CT6 6EB",51.3678817749023,1.14289486408234,"RYY","Kent Community Health NHS Foundation Trust",FALSE,FALSE,TRUE
"707","RYYC7","NHS Sector","Sheppey Community Hospital","Sheerness","Kent","ME12 3LT",51.4154090881348,0.793075561523438,"RYY","Kent Community Health NHS Foundation Trust",FALSE,FALSE,TRUE
"708","RYYC8","NHS Sector","Sittingbourne Memorial Hospital","Sittingbourne","Kent","ME10 4DT",51.3345985412598,0.736556947231293,"RYY","Kent Community Health NHS Foundation Trust",FALSE,FALSE,TRUE
"709","RYYCH","NHS Sector","Victoria Hospital, Deal","Deal","Kent","CT14 9UA",51.2193908691406,1.38949632644653,"RYY","Kent Community Health NHS Foundation Trust",FALSE,FALSE,TRUE
"710","RYYCM","NHS Sector","Whitstable and Tankerton Hospital","Whitstable","Kent","CT5 2HN",51.3613624572754,1.05006682872772,"RYY","Kent Community Health NHS Foundation Trust",FALSE,FALSE,FALSE
"711","RYYCW","NHS Sector","Royal Victoria Hospital, Folkestone","Folkestone","Kent","CT19 5BN",51.085994720459,1.17190861701965,"RYY","Kent Community Health NHS Foundation Trust",FALSE,FALSE,FALSE
"712","RYYD4","NHS Sector","Edenbridge War Memorial Hospital","Edenbridge","Kent","TN8 5DA",51.1906547546387,0.0666510313749313,"RYY","Kent Community Health NHS Foundation Trust",FALSE,FALSE,FALSE
"713","RYYD6","NHS Sector","Hawkhurst Hospital","Cranbrook","Kent","TN18 4PU",51.0488433837891,0.489031434059143,"RYY","Kent Community Health NHS Foundation Trust",FALSE,FALSE,FALSE
"714","RYYD9","NHS Sector","Sevenoaks Hospital","Sevenoaks","Kent","TN13 3PG",51.2882652282715,0.194744303822517,"RYY","Kent Community Health NHS Foundation Trust",FALSE,FALSE,TRUE
"715","RYYDC","NHS Sector","Tonbridge Cottage Hospital","Tonbridge","Kent","TN11 0NE",51.1780700683594,0.273479372262955,"RYY","Kent Community Health NHS Foundation Trust",FALSE,FALSE,FALSE
"716","RYYDN","NHS Sector","Gravesham Community Hospital","Gravesend","Kent","DA11 0DG",51.4431838989258,0.365658640861511,"RYY","Kent Community Health NHS Foundation Trust",FALSE,FALSE,TRUE
"717","TAD17","NHS Sector","Lynfield Mount Hospital","Bradford","West Yorkshire","BD9 6DP",53.8097305297852,-1.80533921718597,"TAD","Bradford District NHS Foundation Trust",FALSE,FALSE,FALSE
"718","TAJ07","NHS Sector","Edward Street Hospital","West Bromwich","","B70 8NL",52.5192260742188,-1.99873352050781,"TAJ","Black Country Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"719","TAJ11","NHS Sector","Heath Lane Hospital","West Bromwich","West Midlands","B71 2BG",52.5379791259766,-1.99198055267334,"TAJ","Black Country Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"720","TAJ20","NHS Sector","Hallam Street Hospital","West Bromwich","","B71 4NH",52.5278167724609,-1.98642528057098,"TAJ","Black Country Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"721","RBTPP","NHS Sector","Elmhurst Intermediate Care Centre","Winsford","Cheshire","CW7 2DF",53.195686340332,-2.53161597251892,"RBT","Mid Cheshire Hospitals NHS Foundation Trust",FALSE,FALSE,FALSE
"722","RX1AA","NHS Sector","Nottingham University Hospitals NHS Trust - Ropewalk House","Nottingham","","NG1 6HA",52.9519805908203,-1.1563321352005,"RX1","Nottingham University Hospitals NHS Trust",FALSE,FALSE,FALSE
"723","RX3BB","NHS Sector","Lanchester Road Hospital, Durham","Durham","","DH1 5RD",54.8004302978516,-1.61222553253174,"RX3","Tees, Esk and Wear Valleys NHS Foundation Trust",FALSE,FALSE,FALSE
"724","RTQ90","NHS Sector","Ambrose House","Gloucester","Gloucestershire","GL4 3GG",51.8661117553711,-2.20442032814026,"RTQ","Gloucestershire Health and Care NHS Foundation Trust",FALSE,FALSE,FALSE
"725","RATGM","NHS Sector","Goodmayes Hospital","Ilford","Essex","IG3 8XJ",51.5779914855957,0.110501930117607,"RAT","North East London NHS Foundation Trust",FALSE,FALSE,FALSE
"726","RDRAA","NHS Sector","Arundel & District Hospital","Arundel","Sussex","BN18 0AB",50.8544769287109,-0.565244734287262,"RDR","Sussex Community NHS Foundation Trust",FALSE,FALSE,FALSE
"727","RV915","NHS Sector","Townend Court","Hull","","HU6 8QG",53.770565032959,-0.376976817846298,"RV9","Humber Teaching NHS Foundation Trust",FALSE,FALSE,FALSE
"728","RNNDD","NHS Sector","Brampton War Memorial Hospital","Brampton","Cumbria","CA8 1TX",54.9386672973633,-2.72717595100403,"RNN","North Cumbria Integrated Care NHS Foundation Trust",FALSE,FALSE,FALSE
"729","RNNWT","NHS Sector","Wigton Community Hospital","Wigton","","CA7 9DD",54.8304443359375,-3.17138695716858,"RNN","North Cumbria Integrated Care NHS Foundation Trust",FALSE,FALSE,FALSE
"730","RNNYY","NHS Sector","Workington Community Hospital","Workington","","CA14 2RW",54.642692565918,-3.55132699012756,"RNN","North Cumbria Integrated Care NHS Foundation Trust",FALSE,FALSE,FALSE
"731","RX4W4","NHS Sector","Walkergate Park","Newcastle-upon-Tyne","Tyne and Wear","NE6 4QD",54.9893684387207,-1.56160044670105,"RX4","Cumbria Northumberland Tyne and Wear NHS Foundation Trust",FALSE,FALSE,FALSE
"732","NDJZZ","Independent Sector","Caterham Dene Community Hospital","Caterham","Surrey","CR3 5RA",51.2836303710938,-0.0852142497897148,"NDJ","First Community Health and Care",FALSE,FALSE,FALSE
"733","RNUFF","NHS Sector","Townlands Memorial Hospital - Oxford Health NHS Foundation Trust ","Henley-on-Thames","Oxfordshire","RG9 2DR",51.5387382507324,-0.907917499542236,"RNU","Oxford Health NHS Foundation Trust",FALSE,FALSE,FALSE
